job_level,job_duration_in_current_job_level,person_level,job_duration_in_current_person_level,job_duration_in_current_branch,Employee_type,Employee_status,gender,age,marital_status_maried(Y/N),number_of_dependences,Education_level,year_graduated,job_duration_as_permanent_worker,job_duration_from_training,branch_rotation,job_rotation,assign_of_otherposition,annual leave,sick_leaves,Best Performance,Avg_achievement_%,Last_achievement_%,Achievement_above_100%_during3quartal,achievement_target_1,achievement_target_2,achievement_target_3
JG04,1.67,PG03,1.67,1.25,RM_type_A,Permanent,Male,33,Y,1,level_4,2009,6.0,6,3,3,0,6,0,1,67.99666666666666,68.32,0.0,Pencapaian > 1.5,Pencapaian < 50%,not reached
JG04,1.5,PG03,1.5,1.0,RM_type_A,Permanent,Male,27,Y,0,level_4,2014,2.0,2,2,2,0,2,0,0,,,,,,
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Male,29,N,0,level_4,2018,,1,1,2,0,0,0,0,,,,,,
JG04,1.08,PG03,1.08,1.08,RM_type_B,Permanent,Male,27,N,0,level_4,2017,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.42,RM_type_A,Permanent,Male,34,Y,1,level_4,2011,6.0,6,3,3,0,5,0,0,71.68333333333331,80.21,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,0.42,RM_type_A,Permanent,Male,33,Y,1,level_4,2010,6.0,6,3,3,1,0,0,1,57.91,68.89,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,1.25,RM_type_A,Permanent,Male,31,Y,2,level_4,0,2.0,2,2,2,0,0,0,0,37.05,37.05,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,1.67,PG03,1.67,0.42,RM_type_A,Permanent,Male,34,Y,0,level_3,2007,5.0,5,3,2,0,3,0,0,79.95,82.63,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,1.58,RM_type_A,Permanent,Male,28,N,0,,,4.0,4,4,3,0,0,1,0,47.73333333333334,30.53,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,1.0,RM_type_B,Permanent,Male,33,Y,0,level_4,2010,3.0,3,2,4,0,3,0,0,83.44999999999997,87.74,2.0,Pencapaian > 1.5,Pencapaian < 50%,not reached
JG04,1.5,PG03,1.5,0.42,RM_type_B,Permanent,Male,31,Y,1,level_3,0,2.0,2,2,2,0,5,0,0,13.466666666666667,13.68,0.0,Tidak diberikan target,Pencapaian < 50%,not reached
JG03,1.0,PG01,1.0,1.0,RM_type_B,Contract,Male,26,N,0,level_4,2016,,1,1,3,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,1.25,RM_type_A,Permanent,Male,32,Y,0,level_4,0,3.0,3,2,2,0,5,1,0,31.34,61.19,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,0.42,RM_type_B,Permanent,Male,31,Y,1,level_3,0,2.0,2,2,2,0,5,0,0,47.52,75.81,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.58,PG03,1.58,0.42,RM_type_A,Permanent,Male,26,N,0,level_4,2015,2.0,2,2,4,0,5,0,0,44.225,48.34,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,0.0,RM_type_A,Permanent,Male,32,Y,0,level_4,2008,5.0,5,3,4,0,5,0,0,52.25333333333333,48.97,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,0.42,RM_type_B,Permanent,Male,27,Y,1,level_4,2014,2.0,2,2,4,0,3,1,1,44.75,49.37,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.67,PG03,1.67,0.17,RM_type_A,Permanent,Male,36,Y,1,level_4,2006,6.0,6,3,3,0,5,0,0,66.65666666666668,75.26,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.67,PG03,1.67,0.42,RM_type_A,Permanent,Male,30,Y,0,level_4,0,3.0,3,2,3,0,4,0,0,23.913333333333334,27.97,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,0.58,PG03,0.58,1.5,RM_type_A,Permanent,Male,32,Y,1,level_4,2011,2.0,2,1,2,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.0,RM_type_A,Permanent,Male,36,Y,1,level_4,2007,6.0,6,4,3,0,6,0,1,123.85333333333332,124.24,3.0,Pencapaian 100%-150%,Pencapaian > 1.5,reached
JG04,1.58,PG03,1.58,1.25,RM_type_B,Permanent,Male,29,Y,0,level_4,2013,3.0,3,2,3,0,5,0,1,76.74666666666667,76.54,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.0,PG03,1.0,1.0,RM_type_A,Permanent,Male,29,N,0,level_4,2017,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.17,PG03,1.17,1.5,RM_type_A,Permanent,Male,29,Y,0,level_4,2014,2.0,2,1,2,0,5,0,0,,,,,,
JG04,1.67,PG03,1.67,0.42,RM_type_A,Permanent,Male,34,Y,2,level_3,2008,6.0,6,3,4,0,0,2,0,111.07666666666668,110.72,3.0,Pencapaian 100%-150%,Pencapaian > 1.5,not reached
JG04,1.5,PG03,1.5,0.42,RM_type_B,Permanent,Male,30,Y,0,level_3,0,3.0,3,2,3,0,5,0,0,24.08,42.87,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,1.25,RM_type_B,Permanent,Male,39,Y,2,level_4,2012,5.0,5,3,3,0,5,2,0,65.57000000000001,70.71,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.67,PG03,1.67,0.42,RM_type_B,Permanent,Male,29,Y,0,level_4,2014,4.0,4,4,4,0,3,0,0,65.62666666666667,74.85,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.67,PG03,1.67,0.42,RM_type_A,Permanent,Male,30,Y,0,level_4,0,3.0,3,2,2,0,5,0,0,30.573333333333334,59.34,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG03,0.17,PG01,0.17,0.17,RM_type_B,Contract,Male,25,N,0,level_3,2016,,1,1,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.42,RM_type_A,Permanent,Male,31,Y,2,,,4.0,4,3,3,0,6,0,0,49.58000000000001,55.7,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,0.42,RM_type_A,Permanent,Male,29,N,0,level_4,2013,3.0,3,2,2,0,0,0,0,45.05,66.95,0.0,Pencapaian < 50%,Pencapaian 50%-100%,reached
JG04,1.67,PG03,1.67,0.17,RM_type_A,Permanent,Male,30,Y,1,level_3,0,2.0,2,2,3,0,0,0,0,51.93333333333334,56.67,0.0,Pencapaian 100%-150%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,1.5,RM_type_A,Permanent,Male,28,Y,0,level_4,2014,2.0,2,1,2,0,4,0,0,,,,,,
JG04,1.58,PG03,1.58,0.17,RM_type_A,Permanent,Female,31,N,0,level_3,2011,5.0,5,4,3,0,7,0,0,97.85333333333334,107.49,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,reached
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,32,Y,1,,,4.0,4,2,2,0,0,0,0,111.93,105.53,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,0.92,PG03,0.92,0.33,RM_type_B,Permanent,Male,26,Y,1,level_4,2015,1.0,1,2,1,0,0,0,0,,,,,,
JG04,1.67,PG03,1.67,0.33,RM_type_C,Permanent,Female,36,Y,0,level_4,2006,7.0,7,3,3,1,3,0,0,114.95666666666666,118.2,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,1.58,PG03,1.58,1.17,RM_type_B,Permanent,Male,30,Y,1,level_4,2012,5.0,5,3,2,0,0,0,0,96.33333333333331,93.57,3.0,Pencapaian 50%-100%,Pencapaian 100%-150%,not reached
JG04,1.75,PG03,1.75,0.33,RM_type_A,Permanent,Male,30,Y,0,,,4.0,4,3,3,1,11,0,0,45.87333333333334,48.84,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,33,N,0,,,4.0,4,2,2,1,0,1,0,83.29333333333334,80.18,1.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.58,PG03,1.58,1.17,RM_type_A,Permanent,Male,31,Y,1,level_4,2012,3.0,3,2,2,0,1,0,0,98.99333333333334,106.67,2.0,Pencapaian < 50%,Pencapaian > 1.5,reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,29,Y,1,level_4,2014,2.0,2,2,3,0,0,0,0,,,,,,
JG03,0.5,PG01,0.5,0.5,RM_type_B,Contract,Male,26,Y,0,level_4,2017,,1,1,1,0,0,0,0,,,,,,
JG04,0.25,PG03,0.25,1.17,RM_type_B,Permanent,Male,31,Y,0,level_4,2013,4.0,4,2,2,0,3,0,0,65.99333333333334,105.64,1.0,Pencapaian < 50%,Pencapaian > 1.5,reached
JG04,0.5,PG03,0.5,0.5,RM_type_A,Permanent,Male,32,N,0,level_4,2013,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,34,Y,1,level_4,2010,6.0,6,2,3,3,5,0,0,62.07666666666668,65.48,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.25,PG03,0.25,1.17,RM_type_A,Permanent,Male,31,Y,1,level_4,2011,4.0,4,2,2,0,2,1,1,81.27333333333333,88.19,1.0,Pencapaian 100%-150%,Pencapaian > 1.5,not reached
JG04,8.0,PG04,1.5,0.33,RM_type_A,Permanent,Male,42,Y,1,level_4,2001,15.0,16,9,7,0,0,0,0,50.57666666666666,50.93,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,1.5,RM_type_B,Permanent,Male,31,Y,1,level_4,2013,4.0,4,2,2,0,0,0,0,54.00333333333333,57.5,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.17,RM_type_A,Permanent,Male,35,Y,2,level_4,2007,3.0,3,2,2,0,0,0,0,55.12666666666666,49.33,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,1.17,RM_type_B,Permanent,Male,30,Y,0,level_4,0,3.0,3,2,2,0,0,0,0,54.46333333333333,49.92,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,35,Y,1,level_4,2008,7.0,7,2,3,1,0,0,0,72.67,74.62,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.83,PG03,1.83,0.33,RM_type_B,Permanent,Male,30,Y,1,level_3,2011,5.0,5,2,2,0,4,0,0,40.356666666666655,38.14,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,1.5,RM_type_A,Permanent,Male,33,Y,3,,,4.0,4,2,2,3,0,0,0,74.31333333333333,78.51,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,0.17,RM_type_A,Permanent,Male,31,Y,2,,,4.0,4,3,2,2,0,0,0,107.72333333333331,106.67,3.0,Pencapaian 50%-100%,Pencapaian > 1.5,reached
JG04,1.58,PG03,1.58,1.17,RM_type_B,Permanent,Male,30,Y,0,level_4,0,3.0,3,2,2,0,7,0,0,24.98,33.62,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.83,PG03,1.83,1.5,RM_type_A,Permanent,Male,35,Y,0,level_4,2009,7.0,7,3,3,1,0,0,0,74.3,71.45,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,1.17,RM_type_B,Permanent,Female,39,Y,0,level_4,2002,7.0,7,5,3,0,0,0,0,47.44333333333334,43.06,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.75,PG03,1.75,1.42,RM_type_A,Permanent,Male,37,Y,1,level_4,2011,6.0,6,4,3,1,5,0,0,112.28666666666668,120.95,3.0,Pencapaian 100%-150%,Pencapaian > 1.5,reached
JG04,1.58,PG03,1.58,0.33,RM_type_B,Permanent,Male,31,Y,1,level_3,2012,5.0,5,4,3,0,0,0,0,76.26333333333334,77.24,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.58,PG03,1.58,0.33,RM_type_A,Permanent,Male,34,N,0,,,4.0,4,3,2,1,0,0,0,85.02,82.88,2.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.83,PG03,1.83,1.67,RM_type_A,Permanent,Female,34,Y,0,level_4,2009,6.0,6,5,3,2,4,2,0,82.54666666666667,103.71,1.0,Pencapaian 100%-150%,Pencapaian 50%-100%,reached
JG04,1.58,PG03,1.58,1.17,RM_type_A,Permanent,Male,36,Y,3,level_4,2007,6.0,6,4,4,1,0,0,0,51.48333333333333,49.36,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,1.17,RM_type_A,Permanent,Male,33,Y,0,level_4,2010,5.0,5,2,2,0,0,0,0,56.06333333333333,56.91,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.5,PG03,0.5,0.0,RM_type_B,Permanent,Male,32,N,0,level_4,2011,1.0,1,2,2,0,0,0,0,,,,,,
JG03,0.17,PG01,0.17,0.17,RM_type_B,Contract,Female,29,N,0,level_3,2012,,1,1,1,0,0,0,0,,,,,,
JG04,2.33,PG03,2.33,1.17,RM_type_A,Permanent,Female,35,Y,2,level_4,2006,7.0,7,3,3,0,0,0,0,62.95333333333334,64.06,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.75,PG03,1.75,1.17,RM_type_B,Permanent,Male,31,Y,1,level_3,2010,5.0,5,3,2,0,5,0,0,62.39000000000001,61.47,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.58,PG03,1.58,1.5,RM_type_B,Permanent,Male,32,N,0,,,4.0,4,2,3,0,0,0,0,66.43333333333334,64.08,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.75,PG03,0.75,1.25,RM_type_A,Permanent,Male,30,N,0,level_4,2013,1.0,1,1,2,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,34,Y,1,level_3,2009,5.0,5,5,2,2,3,0,0,44.15,45.26,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,32,Y,2,level_4,0,3.0,3,2,2,0,7,0,1,14.45,14.92,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Female,34,Y,2,level_4,2008,7.0,7,6,3,1,3,0,0,51.84,59.2,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,29,N,0,,,4.0,4,3,3,0,0,0,0,98.93,101.54,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,35,Y,2,,,4.0,4,2,2,0,8,1,0,73.44999999999997,87.42,1.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.25,PG03,1.25,1.0,RM_type_A,Permanent,Male,33,Y,1,level_4,2011,4.0,4,2,2,0,5,0,1,46.62,46.27,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.92,PG03,1.92,1.42,RM_type_A,Permanent,Male,36,Y,0,level_4,2008,5.0,5,4,2,0,5,1,1,50.63333333333333,49.14,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.67,PG03,1.67,0.5,RM_type_A,Permanent,Male,34,Y,3,,,4.0,4,2,3,0,0,1,0,77.10333333333334,79.26,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,36,Y,1,level_4,2008,5.0,5,3,3,2,2,0,1,73.96,72.91,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.0,RM_type_A,Permanent,Male,32,Y,1,,,4.0,4,3,3,1,11,0,0,70.46999999999998,73.14,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.25,PG03,0.25,0.25,RM_type_B,Permanent,Male,31,N,0,level_3,2011,1.0,1,1,1,0,0,0,0,,,,,,
JG04,8.0,PG04,2.5,1.0,RM_type_A,Permanent,Male,45,Y,2,level_3,1997,17.0,19,13,7,10,0,2,0,13.333333333333336,20.0,0.0,,,
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,31,Y,1,,,4.0,4,3,2,1,5,3,0,50.77,53.72,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,0.67,PG03,0.67,0.67,RM_type_B,Permanent,Male,31,Y,1,level_4,2013,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,1.5,RM_type_A,Permanent,Male,32,Y,1,level_4,2010,6.0,6,5,3,0,3,2,0,67.11333333333333,72.24,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,34,Y,1,level_4,2010,5.0,5,3,2,2,8,0,0,59.69666666666666,72.11,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,1.0,RM_type_A,Permanent,Male,33,N,0,,,4.0,4,3,3,1,5,0,0,105.71999999999998,108.61,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,1.92,PG03,1.92,1.42,RM_type_A,Permanent,Male,29,Y,1,,,4.0,4,2,2,0,5,0,0,56.0,68.94,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,31,N,0,,,4.0,4,3,2,0,1,0,0,48.51666666666667,47.18,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Male,30,Y,1,,,4.0,4,2,3,2,4,0,0,113.84333333333336,113.0,3.0,Pencapaian 50%-100%,Pencapaian 50%-100%,reached
JG04,1.92,PG03,1.92,1.5,RM_type_B,Permanent,Male,32,Y,0,level_4,2013,4.0,4,3,2,1,10,10,0,63.99,66.67,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,2.92,RM_type_A,Permanent,Male,35,Y,2,level_3,2009,6.0,6,3,3,1,2,1,0,58.11333333333332,67.55,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.5,RM_type_B,Permanent,Male,32,Y,0,level_4,2014,2.0,2,2,2,0,0,0,0,22.0,39.99,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,36,N,0,level_4,2007,2.0,2,2,3,0,0,0,0,39.35,38.84,0.0,Pencapaian < 50%,Pencapaian < 50%,not reached
JG04,0.75,PG03,0.75,0.5,RM_type_A,Permanent,Male,29,N,0,level_3,2015,1.0,1,2,2,0,0,0,0,,,,,,
JG03,0.25,PG01,0.25,0.25,RM_type_B,Contract,Male,30,N,0,level_4,2013,,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,0.75,RM_type_A,Permanent,Male,36,Y,1,level_3,2006,6.0,6,7,5,0,2,0,0,62.60999999999999,64.83,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG03,0.83,PG01,0.83,0.5,RM_type_B,Contract,Male,27,N,0,level_4,2016,,1,2,1,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,30,Y,1,level_4,2012,2.0,2,3,3,0,0,0,0,47.675,53.35,0.0,Pencapaian < 50%,Pencapaian 50%-100%,not reached
JG04,0.83,PG03,0.83,0.5,RM_type_A,Permanent,Male,31,N,0,level_4,2011,1.0,1,2,2,0,0,0,0,,,,,,
JG04,0.0,PG03,0.0,0.0,RM_type_B,Permanent,Male,27,N,0,level_4,2015,1.0,1,1,1,0,0,0,0,,,,,,
JG04,0.0,PG03,0.0,0.0,RM_type_A,Permanent,Male,27,N,0,level_4,2015,1.0,1,2,2,0,0,0,0,,,,,,
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Male,28,Y,1,level_4,2014,2.0,2,2,2,0,0,0,0,20.0,20.0,0.0,,,
JG04,0.0,PG03,0.0,0.0,RM_type_B,Permanent,Male,28,N,0,level_4,2014,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,2.5,RM_type_A,Permanent,Male,38,Y,0,level_4,2007,6.0,6,4,4,0,1,0,0,45.94666666666666,52.58,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,0.17,RM_type_A,Permanent,Male,33,Y,2,level_4,2009,6.0,6,4,3,3,2,0,0,60.84,62.98,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Female,28,N,0,level_3,2013,2.0,2,2,2,0,2,2,0,26.0,52.0,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,0.0,PG03,0.0,0.0,RM_type_B,Permanent,Female,28,N,0,level_4,2014,1.0,1,1,1,0,0,0,0,,,,,,
JG05,8.0,PG06,5.5,0.5,RM_type_A,Permanent,Male,50,N,0,level_4,2000,28.0,28,12,5,0,3,0,1,52.60333333333333,67.08,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,2.08,PG03,2.08,1.25,RM_type_A,Permanent,Male,35,Y,2,level_4,2008,6.0,6,5,5,2,2,1,1,101.7,107.37,3.0,Pencapaian 100%-150%,Pencapaian 100%-150%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_A,Permanent,Male,30,Y,1,level_4,2012,3.0,3,3,4,0,0,0,0,45.46,44.93,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.25,PG03,1.25,0.5,RM_type_B,Permanent,Male,30,N,0,level_4,2014,2.0,2,2,3,0,0,0,0,,,,,,
JG03,1.17,PG01,1.17,1.17,RM_type_B,Contract,Male,27,N,0,level_4,2015,,1,1,2,0,0,0,0,,,,,,
JG03,0.0,PG01,0.0,0.0,RM_type_B,Contract,Male,30,Y,0,level_4,2014,,1,2,1,0,0,0,0,,,,,,
JG04,8.0,PG04,8.0,2.83,RM_type_A,Permanent,Male,56,Y,3,level_1,1983,34.0,34,9,9,0,3,2,0,47.33666666666667,46.56,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG03,0.08,PG01,0.08,0.08,RM_type_B,Contract,Female,25,N,0,level_4,2017,,1,1,1,0,0,0,0,,,,,,
JG04,1.92,PG03,1.92,2.5,RM_type_A,Permanent,Male,35,Y,1,level_4,2010,6.0,6,4,3,0,1,2,0,55.27666666666667,58.81,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,1.33,RM_type_B,Permanent,Male,31,Y,1,,,4.0,4,5,5,0,0,3,0,53.97,55.14,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,0.5,RM_type_A,Permanent,Male,28,N,0,level_4,2014,1.0,1,2,3,0,0,1,0,,,,,,
JG04,1.92,PG03,1.92,0.5,RM_type_A,Permanent,Female,30,Y,1,level_4,2013,3.0,3,2,3,0,3,4,1,32.15,44.24,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,2.83,RM_type_A,Permanent,Male,32,Y,1,level_4,2014,3.0,3,2,3,2,1,1,0,71.31333333333333,75.08,0.0,Pencapaian 50%-100%,Pencapaian 50%-100%,not reached
JG04,1.5,PG03,1.5,0.17,RM_type_B,Permanent,Male,29,N,0,level_4,2013,2.0,2,3,2,0,0,1,0,35.613333333333344,80.84,0.0,Pencapaian 50%-100%,Pencapaian > 1.5,not reached
JG04,1.5,PG03,1.5,1.33,RM_type_A,Permanent,Male,29,N,0,,,4.0,4,2,2,1,1,0,0,58.17666666666666,55.86,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Female,32,N,0,level_4,2012,2.0,2,2,2,0,2,1,0,37.806666666666665,56.43,0.0,Pencapaian 100%-150%,Pencapaian < 50%,reached
JG04,1.75,PG03,1.75,0.5,RM_type_B,Permanent,Male,30,Y,1,level_4,2010,6.0,6,4,5,1,1,4,0,57.17666666666667,52.79,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.92,PG03,1.92,0.83,RM_type_A,Permanent,Male,31,N,0,,,4.0,4,4,4,0,2,0,1,64.75,74.45,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,0.0,PG03,0.0,0.0,RM_type_B,Permanent,Male,30,N,0,level_4,2015,1.0,1,1,1,0,0,0,0,,,,,,
JG04,4.92,PG04,1.5,1.33,RM_type_A,Permanent,Female,41,Y,0,level_4,2002,16.0,17,8,6,3,2,0,0,76.76333333333334,78.29,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.92,PG03,1.92,2.5,RM_type_A,Permanent,Female,30,Y,1,level_3,2011,6.0,6,3,3,0,3,1,0,64.47,73.46,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,0.5,RM_type_B,Permanent,Male,30,Y,0,level_4,2012,2.0,2,2,2,0,2,0,0,20.0,20.0,0.0,,,
JG04,0.83,PG03,0.83,0.83,RM_type_B,Permanent,Female,30,N,0,level_4,2013,1.0,1,1,1,0,0,0,0,,,,,,
JG04,1.83,PG03,1.83,2.5,RM_type_A,Permanent,Female,32,Y,2,level_4,2010,6.0,6,3,4,2,0,0,1,52.15,57.4,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.5,PG03,1.5,1.33,RM_type_B,Permanent,Female,31,Y,1,,,4.0,4,3,4,0,0,0,0,50.43666666666667,40.45,0.0,Pencapaian < 50%,Pencapaian < 50%,reached
JG04,0.25,PG03,0.25,0.25,RM_type_B,Permanent,Female,29,Y,0,level_3,2013,1.0,1,1,1,0,0,0,0,,,,,,
JG04,2.25,PG03,2.25,0.5,RM_type_A,Permanent,Male,35,Y,2,level_4,2010,6.0,6,4,2,2,2,1,0,61.47666666666667,73.95,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
JG04,1.5,PG03,1.5,2.5,RM_type_A,Permanent,Male,32,N,0,,,4.0,4,2,3,2,0,0,0,45.38,52.43,0.0,Pencapaian 50%-100%,Pencapaian < 50%,not reached
JG04,1.17,PG03,1.17,1.33,RM_type_A,Permanent,Male,28,N,0,level_4,2015,1.0,1,1,2,0,0,0,0,,,,,,
JG04,0.83,PG03,0.83,0.17,RM_type_B,Permanent,Male,27,N,0,level_4,2016,1.0,1,2,1,0,0,0,0,,,,,,
JG04,0.0,PG03,0.0,0.0,RM_type_B,Permanent,Male,29,N,0,level_2,2015,1.0,1,1,1,0,0,0,0,,,,,,
JG05,2.0,PG05,2.0,0.5,RM_type_A,Permanent,Male,47,Y,2,level_4,2002,15.0,16,7,9,1,0,0,0,61.49333333333333,71.63,0.0,Pencapaian 50%-100%,Pencapaian < 50%,reached
